id,start,read_length
26395,22877,215
26396,42105,210
26397,21244,252
26398,17555,266
26399,15800,258
26400,27484,231
26401,48988,320
26402,22881,226
26403,9265,281
26404,23986,224
26405,37755,264
26406,5581,267
26407,23995,264
26408,44306,231
26409,35450,269
26410,40838,227
26411,27341,306
26412,40503,277
26413,1352,229
26414,16784,291
26415,8466,276
26416,11003,261
26417,37662,310
26418,627,284
26419,38966,280
26420,46638,212
26421,7136,265
26422,46375,266
26423,30479,303
26424,6626,283
26425,34525,255
26426,38036,236
26427,33029,242
26428,4414,228
26429,20290,273
26430,28763,291
26431,11499,272
26432,4923,232
26433,40075,196
26434,26407,236
26435,36265,215
26436,15774,195
26437,29478,287
26438,24042,326
26439,22212,242
26440,46932,271
26441,22680,284
26442,38224,260
26443,15623,245
26444,29289,205
26445,17686,240
26446,6927,261
26447,5728,224
26448,16418,306
26449,41449,271
26450,8452,234
26451,41305,244
26452,26797,277
26453,46730,228
26454,22313,273
26455,39164,241
26456,40718,218
26457,14658,247
26458,6261,271
26459,22315,283
26460,13510,323
26461,30048,229
26462,34631,273
26463,47239,244
26464,8036,272
26465,11952,259
26466,49116,236
26467,25558,270
26468,17287,291
26469,9745,194
26470,6113,270
26471,29622,232
26472,29288,287
26473,27818,225
26474,24448,260
26475,13041,250
26476,5717,232
26477,25939,279
26478,39412,220
26479,2453,215
26480,7600,215
26481,34317,311
26482,34858,173
26483,28370,241
26484,16775,191
26485,45933,229
26486,11293,303
26487,38081,227
26488,33089,231
26489,30989,240
26490,12693,244
26491,14704,288
26492,35653,275
26493,2225,293
26494,14832,258
26495,9478,246
26496,45479,226
26497,8023,202
26498,42733,254
26499,7298,283
26500,11292,221
26501,32313,245
26502,23645,242
26503,27282,247
26504,30976,238
26505,5258,276
26506,15156,261
26507,32393,218
26508,26366,276
26509,44650,255
26510,29011,221
26511,34164,283
26512,38908,211
26513,21227,222
26514,49397,281
26515,5271,229
26516,32093,235
26517,18850,248
26518,20281,284
26519,8708,299
26520,21011,279
26521,39192,276
26522,30313,266
26523,23087,318
26524,31427,295
26525,18340,290
26526,40211,230
26527,39683,246
26528,17347,335
26529,7105,236
26530,27898,236
26531,24443,269
26532,20129,220
26533,5354,233
26534,49142,237
26535,7184,240
26536,43627,224
26537,44015,267
26538,32141,247
26539,5696,282
26540,15816,252
26541,7640,244
26542,43907,215
26543,32,201
26544,48870,239
26545,25698,277
26546,32267,321
26547,28886,256
26548,27743,249
26549,20687,254
26550,572,284
26551,8218,287
26552,37310,281
26553,35903,258
26554,39102,243
26555,25740,200
26556,11889,251
26557,32375,252
26558,10089,202
26559,36125,215
26560,18662,275
26561,13578,216
26562,47138,242
26563,20938,237
26564,30088,240
26565,17350,218
26566,33083,247
26567,33643,284
26568,7473,242
26569,30622,246
26570,19743,240
26571,24367,302
26572,23445,270
26573,5527,232
26574,16330,218
26575,5654,273
26576,21475,260
26577,5656,232
26578,7608,284
26579,32316,242
26580,45918,257
26581,10022,291
26582,30911,222
26583,1969,271
26584,20471,245
26585,41187,250
26586,40715,224
26587,9966,244
26588,7587,286
26589,21026,265
26590,23526,270
26591,29804,242
26592,26529,256
26593,27827,279
26594,23343,294
26595,40328,246
26596,38704,233
26597,14780,241
26598,1668,266
26599,35619,222
26600,46438,215
26601,31671,247
26602,19147,271
26603,46166,239
26604,11457,207
26605,49561,206
26606,44133,246
26607,11128,205
26608,29305,232
26609,39456,224
26610,14028,231
26611,34197,253
26612,7407,265
26613,15884,227
26614,34739,231
26615,27336,246
26616,8010,341
26617,12796,262
26618,13155,286
26619,31128,218
26620,28635,233
26621,47888,309
26622,3338,265
26623,48960,237
26624,31636,248
26625,46851,247
26626,14066,212
26627,43625,246
26628,5520,242
26629,25609,262
26630,16622,213
26631,3802,292
26632,12476,264
26633,25693,267
26634,12444,272
26635,33053,200
26636,37097,236
26637,18352,260
26638,39284,320
26639,1199,243
26640,37186,262
26641,41123,253
26642,12908,267
26643,10096,244
26644,42889,229
26645,19626,227
26646,27270,273
26647,45662,209
26648,9953,215
26649,3764,217
26650,37226,235
26651,16616,250
26652,41208,227
26653,42528,249
26654,35314,258
26655,4160,311
26656,27006,271
26657,21563,208
26658,37940,249
26659,23470,270
26660,25882,250
26661,16150,268
26662,33361,207
26663,12025,233
26664,6906,199
26665,26578,250
26666,20168,242
26667,21619,253
26668,9769,209
26669,30537,276
26670,36775,217
26671,1195,235
26672,25950,239
26673,44519,249
26674,12793,217
26675,14312,247
26676,24306,217
26677,21963,229
26678,8302,263
26679,47486,330
26680,416,280
26681,1957,245
26682,9569,226
26683,10220,292
26684,4295,251
26685,7458,190
26686,15812,243
26687,29813,166
26688,18641,248
26689,9621,257
26690,17871,294
26691,16236,282
26692,40431,248
26693,16766,227
26694,37399,277
26695,24119,256
26696,20293,305
26697,4299,245
26698,38768,229
26699,4491,255
26700,29400,277
26701,15458,233
26702,40413,315
26703,38182,248
26704,34916,267
26705,1505,248
26706,49629,229
26707,48646,232
26708,33517,228
26709,32673,283
26710,10206,272
26711,1395,255
26712,45314,194
26713,34577,233
26714,13031,208
26715,1534,280
26716,20861,225
26717,17336,220
26718,18443,239
26719,35226,265
26720,20365,198
26721,7847,267
26722,31948,247
26723,33775,303
26724,5358,222
26725,28511,205
26726,45453,243
26727,22506,194
26728,3139,237
26729,6742,211
26730,4853,239
26731,22919,219
26732,41583,253
26733,13968,263
26734,19416,204
26735,46862,275
26736,10766,237
26737,22048,234
26738,25036,180
26739,40918,216
26740,41189,243
26741,47589,221
26742,26265,253
26743,904,291
26744,45466,248
26745,830,215
26746,11902,251
26747,26331,284
26748,43334,227
26749,44702,263
26750,30453,178
26751,47003,206
26752,22278,263
26753,22531,302
26754,48869,269
26755,47801,259
26756,38484,201
26757,7931,257
26758,44490,280
26759,24317,242
26760,19861,290
26761,22360,262
26762,43474,264
26763,21198,275
26764,34856,244
26765,7257,246
26766,10604,249
26767,12222,204
26768,12256,234
26769,18092,272
26770,37262,222
26771,4852,280
26772,10208,249
26773,43470,271
26774,3269,231
26775,3918,248
26776,18714,247
26777,18478,259
26778,7110,246
26779,33052,214
26780,17626,223
26781,8550,255
26782,38556,242
26783,6748,264
26784,1929,249
26785,30653,231
26786,40314,221
26787,48964,225
26788,39180,228
26789,22818,270
26790,18960,293
26791,24090,228
26792,46942,249
26793,42435,239
26794,37146,221
26795,49400,223
26796,12147,288
26797,27915,272
26798,43724,188
26799,11437,214
26800,4363,229
26801,20390,242
26802,39974,276
26803,24543,170
26804,14968,224
26805,47606,212
26806,47328,217
26807,37096,271
26808,39847,254
26809,49294,266
26810,27496,250
26811,33863,251
26812,23354,273
26813,25561,219
26814,20435,271
26815,3566,244
26816,8643,249
26817,32394,240
26818,16705,287
26819,5730,215
26820,5743,260
26821,18727,245
26822,47864,238
26823,17694,272
26824,34079,213
26825,39331,191
26826,28127,266
26827,44615,275
26828,3485,224
26829,3542,240
26830,36791,238
26831,49354,267
26832,25913,225
26833,7525,258
26834,29935,208
26835,23391,251
26836,37521,319
26837,33736,254
26838,17235,269
26839,28907,222
26840,19724,233
26841,24594,301
26842,32875,264
26843,38934,230
26844,24484,277
26845,32375,203
26846,21714,262
26847,8191,254
26848,21987,189
26849,37428,272
26850,2533,230
26851,12215,257
26852,41841,250
26853,13820,245
26854,5341,247
26855,44124,298
26856,35919,257
26857,44052,220
26858,39485,233
26859,5071,291
26860,33832,306
26861,29926,191
26862,30071,264
26863,13063,254
26864,26992,149
26865,34531,257
26866,36730,222
26867,1336,224
26868,36552,230
26869,45299,288
26870,39652,247
26871,14180,292
26872,25443,279
26873,11916,253
26874,10793,275
26875,23404,310
26876,37725,303
26877,38958,241
26878,27748,245
26879,25293,273
26880,15519,273
26881,17711,276
26882,2724,242
26883,45158,281
26884,1973,278
26885,33852,286
26886,5253,255
26887,24486,253
26888,39621,212
26889,23446,211
26890,45877,277
26891,45938,264
26892,44778,238
26893,26835,232
26894,663,244
26895,7363,222
26896,45664,264
26897,16664,245
26898,11695,301
26899,20911,256
26900,41485,204
26901,9595,206
26902,19200,197
26903,45671,243
26904,19424,299
26905,48194,230
26906,8618,211
26907,12922,226
26908,37119,272
26909,128,237
26910,32288,232
26911,43376,218
26912,17925,225
26913,39490,295
26914,23370,273
26915,22616,231
26916,40310,239
26917,4600,245
26918,28614,225
26919,38174,311
26920,35033,175
26921,39717,246
26922,43459,299
26923,36094,275
26924,28157,238
26925,30182,250
26926,36312,270
26927,48956,248
26928,22629,197
26929,41349,236
26930,31048,269
26931,45187,208
26932,32720,241
26933,18588,262
26934,32023,194
26935,1783,249
26936,21010,289
26937,18114,253
26938,11525,234
26939,28398,231
26940,8407,267
26941,19258,223
26942,9641,276
26943,12285,231
26944,3484,248
26945,31329,252
26946,42652,277
26947,14759,210
26948,37566,266
26949,41213,188
26950,28536,266
26951,35947,237
26952,3313,290
26953,7855,283
26954,10867,243
26955,6062,293
26956,36832,259
26957,21787,265
26958,43852,294
26959,46454,223
26960,48696,295
26961,1517,317
26962,31557,242
26963,47843,259
26964,2668,268
26965,10736,219
26966,36984,258
26967,37689,256
26968,11975,204
26969,9592,210
26970,17021,199
26971,19935,235
26972,1487,287
26973,46599,238
26974,32520,181
26975,17734,235
26976,7707,250
26977,44086,241
26978,5120,261
26979,49428,293
26980,46821,209
26981,7047,249
26982,21282,258
26983,12354,309
26984,506,190
26985,2459,270
26986,47211,252
26987,37175,279
26988,12476,256
26989,41904,248
26990,47017,207
26991,32787,208
26992,24195,247
26993,38032,257
26994,5187,268
26995,41765,304
26996,49626,226
26997,20556,272
26998,9251,223
26999,45243,264
27000,44539,271
27001,3481,259
27002,30349,266
27003,1252,309
27004,38864,265
27005,28262,252
27006,16276,178
27007,28469,251
27008,8553,208
27009,20652,336
27010,32431,221
27011,47080,287
27012,19264,309
27013,20131,248
27014,37183,231
27015,37271,248
27016,19289,225
27017,4941,256
27018,19573,242
27019,15238,265
27020,9161,227
27021,12612,286
27022,14046,247
27023,15177,251
27024,7432,236
27025,20765,273
27026,6189,244
27027,6876,215
27028,44545,246
27029,1936,223
27030,42836,223
27031,12597,242
27032,1570,278
27033,19147,259
27034,16865,237
27035,35217,196
27036,38579,255
27037,10912,238
27038,14566,192
27039,48593,256
27040,25644,264
27041,13186,265
27042,5068,264
27043,18923,266
27044,32080,202
27045,28850,305
27046,47893,246
27047,33889,225
27048,33448,261
27049,30164,210
27050,6361,277
27051,23886,267
27052,13968,238
27053,12906,243
27054,1886,252
27055,16546,256
27056,4266,264
27057,38753,232
27058,26318,263
27059,1407,268
27060,31336,255
27061,17927,206
27062,31632,258
27063,27562,273
27064,6244,231
27065,35991,278
27066,22383,242
27067,26396,246
27068,46979,321
27069,1535,274
27070,43517,210
27071,25830,281
27072,33484,274
27073,42177,214
27074,39965,216
27075,17572,217
27076,1091,226
27077,11086,280
27078,13639,303
27079,46194,203
27080,5522,235
27081,26424,235
27082,6339,250
27083,46026,186
27084,44784,239
27085,16484,264
27086,24498,253
27087,31854,285
27088,41559,235
27089,44389,228
27090,837,256
27091,33277,241
27092,40472,199
27093,18681,281
27094,44808,229
27095,48793,260
27096,29583,249
27097,35750,237
27098,32133,189
27099,26817,262
27100,18886,279
27101,1998,221
27102,18912,276
27103,37748,249
27104,33378,254
27105,46324,226
27106,20396,273
27107,38128,216
27108,3457,237
27109,41162,246
27110,3743,258
27111,19129,237
27112,7070,292
27113,21283,223
27114,13390,281
27115,4615,252
27116,35129,214
27117,20553,245
27118,21960,305
27119,15522,240
27120,25018,295
27121,39029,271
27122,39164,242
27123,14982,260
27124,19078,289
27125,1259,277
27126,14784,257
27127,3296,213
27128,49760,221
27129,13296,258
27130,46947,278
27131,37086,256
27132,43341,225
27133,32565,249
27134,20435,217
27135,17132,219
27136,39838,252
27137,4655,211
27138,31806,296
27139,24518,207
27140,4155,241
27141,6940,234
27142,48444,274
27143,3386,249
27144,24050,204
27145,26398,246
27146,38827,269
27147,47898,274
27148,34828,309
27149,23823,213
27150,2555,219
27151,45875,243
27152,19524,209
27153,42545,238
27154,1942,248
27155,8803,300
27156,12945,243
27157,8657,251
27158,9252,248
27159,3424,268
27160,15784,265
27161,15210,197
27162,36771,271
27163,1354,301
27164,36802,281
27165,1824,246
27166,10682,266
27167,45216,216
27168,44944,238
27169,45691,263
27170,22894,292
27171,23134,208
27172,46422,244
27173,40305,196
27174,27402,227
27175,49586,230
27176,33572,218
27177,8992,278
27178,2542,263
27179,7549,289
27180,14178,210
27181,5117,266
27182,38005,264
27183,2335,274
27184,8031,268
27185,25475,256
27186,38584,266
27187,47933,176
27188,44313,281
27189,20924,238
27190,8853,260
27191,32082,255
27192,22499,263
27193,44677,210
27194,22487,269
27195,7639,256
27196,39597,234
27197,17184,278
27198,38703,230
27199,45450,224
27200,41378,274
27201,10725,239
27202,13963,238
27203,34206,257
27204,24814,269
27205,40456,254
27206,13825,292
27207,32101,226
27208,45313,233
27209,3645,264
27210,27853,219
27211,44382,249
27212,6983,278
27213,4092,260
27214,8242,246
27215,2404,276
27216,1556,241
27217,22408,273
27218,1551,206
27219,31819,247
27220,42025,233
27221,24982,206
27222,10646,236
27223,26343,291
27224,35568,286
27225,41848,232
27226,49781,202
27227,43288,181
27228,45479,246
27229,22773,206
27230,30904,249
27231,37667,212
27232,13655,319
27233,25975,254
27234,25221,246
27235,6664,216
27236,6918,209
27237,23752,262
27238,6178,248
27239,10854,249
27240,11087,247
27241,15273,241
27242,36104,224
27243,18985,196
27244,24938,231
27245,39579,270
27246,35842,227
27247,17106,252
27248,36741,247
27249,25787,278
27250,17371,287
27251,41022,267
27252,20797,246
27253,13124,284
27254,23271,281
27255,41784,318
27256,42464,239
27257,42829,215
27258,38122,295
27259,40177,222
27260,23903,248
27261,41111,271
27262,12849,254
27263,19566,231
27264,27681,272
27265,312,268
27266,15040,244
27267,5513,196
27268,43161,227
27269,3264,232
27270,38106,211
27271,45438,239
27272,41797,294
27273,35698,255
27274,41638,224
27275,44186,231
27276,22009,267
27277,26226,274
27278,3104,236
27279,44149,245
27280,20081,268
27281,18284,261
27282,36355,290
27283,33176,231
27284,24545,245
27285,34942,295
27286,33392,205
27287,29265,235
27288,7263,218
27289,21530,261
27290,43264,252
27291,22586,275
27292,28698,196
27293,32663,275
27294,1740,203
27295,15465,273
27296,26091,221
27297,27330,259
27298,49528,220
27299,36188,219
27300,15453,245
27301,9744,288
27302,46041,261
27303,18586,287
27304,47315,277
27305,39658,259
27306,20468,252
27307,30134,265
27308,12850,267
27309,1617,204
27310,33474,250
27311,9999,231
27312,39757,197
27313,25623,171
27314,46063,306
27315,25515,186
27316,17991,253
27317,16791,263
27318,41213,232
27319,25800,267
27320,17830,285
27321,1610,226
27322,33631,299
27323,45070,274
27324,1721,268
27325,16422,266
27326,2572,271
27327,23711,252
27328,34867,197
27329,18956,246
27330,18576,287
27331,5940,257
27332,35115,236
27333,24658,232
27334,30695,208
27335,46021,206
27336,15878,279
27337,41694,196
27338,43319,225
27339,26869,292
27340,46222,271
27341,29259,282
27342,9199,212
27343,11786,226
27344,31265,214
27345,32049,268
27346,28399,238
27347,25375,256
27348,13498,230
27349,12007,296
27350,46571,255
27351,43130,332
27352,25728,265
27353,22963,289
27354,14895,253
27355,22015,207
27356,31956,202
27357,48191,234
27358,23216,228
27359,20998,293
27360,43235,268
27361,33892,239
27362,17551,290
27363,8278,254
27364,23064,257
27365,36940,253
27366,9983,270
27367,29374,278
27368,24532,296
27369,25283,183
27370,9499,199
27371,38112,201
27372,25612,246
27373,31560,263
27374,5960,268
27375,13230,218
27376,46376,240
27377,42592,269
27378,19249,272
27379,34534,228
27380,41102,227
27381,26551,279
27382,36808,216
27383,17989,249
27384,910,228
27385,3113,308
27386,27582,243
27387,48833,250
27388,979,296
27389,34539,237
27390,9329,239
27391,3500,250
27392,42278,233
27393,48448,234
27394,12404,221
27395,25492,225
27396,26495,260
27397,19661,252
27398,7877,259
27399,1017,200
27400,18230,220
27401,40249,245
27402,46232,175
27403,8429,273
27404,42548,238
27405,11541,301
27406,15191,270
27407,15093,238
27408,46636,226
27409,34417,245
27410,21869,293
27411,45575,235
27412,27783,246
27413,39595,253
27414,23663,274
27415,13777,199
27416,45531,266
27417,40470,243
27418,19624,255
27419,48433,217
27420,28613,222
27421,27551,271
27422,49117,239
27423,5862,209
27424,25858,233
27425,38934,272
27426,27580,270
27427,36313,241
27428,25303,265
27429,46464,198
27430,34405,243
27431,39541,292
27432,33523,285
27433,30791,204
27434,4069,249
27435,13292,238
27436,5306,232
27437,28455,245
27438,1183,246
27439,2390,267
27440,19780,308
27441,14662,313
27442,18841,281
27443,30893,206
27444,42083,226
27445,2390,260
27446,8033,265
27447,46911,225
27448,41032,236
27449,46774,234
27450,2221,252
27451,22442,248
27452,3980,183
27453,17809,284
27454,438,271
27455,6587,243
27456,28011,267
27457,38898,284
27458,34494,194
27459,42583,233
27460,8093,232
27461,39218,263
27462,49102,204
27463,975,265
27464,49011,295
27465,47414,229
27466,28917,195
27467,43446,248
27468,15525,250
27469,38941,208
27470,47437,233
27471,27983,254
27472,27807,283
27473,21085,250
27474,613,275
27475,2764,224
27476,43948,221
27477,32307,277
27478,6170,252
27479,19818,250
27480,20413,275
27481,13809,189
27482,43564,223
27483,14075,195
27484,12793,239
27485,2332,293
27486,48472,224
27487,9869,231
27488,40634,285
27489,16986,215
27490,27958,229
27491,34037,253
27492,29339,262
27493,11753,318
